tag_id	tag_title	variable_phv	creator_id	created	modified
74	Medication/supplement use	6497	23	2018-09-25 13:28:35+00:00	2018-09-25 13:28:35+00:00
74	Medication/supplement use	6498	23	2018-09-25 13:28:43+00:00	2018-09-25 13:28:43+00:00
74	Medication/supplement use	6499	23	2018-09-25 13:28:51+00:00	2018-09-25 13:28:51+00:00
74	Medication/supplement use	6500	23	2018-09-25 13:29:00+00:00	2018-09-25 13:29:00+00:00
74	Medication/supplement use	6501	23	2018-09-25 13:29:09+00:00	2018-09-25 13:29:09+00:00
74	Medication/supplement use	6502	23	2018-09-25 13:29:17+00:00	2018-09-25 13:29:17+00:00
74	Medication/supplement use	6503	23	2018-09-25 13:29:25+00:00	2018-09-25 13:29:25+00:00
74	Medication/supplement use	6504	23	2018-09-25 13:29:45+00:00	2018-09-25 13:29:45+00:00
74	Medication/supplement use	6505	23	2018-09-25 13:29:52+00:00	2018-09-25 13:29:52+00:00
74	Medication/supplement use	6506	23	2018-09-25 13:35:11+00:00	2018-09-25 13:35:11+00:00
74	Medication/supplement use	6507	23	2018-09-25 13:35:22+00:00	2018-09-25 13:35:22+00:00
74	Medication/supplement use	6508	23	2018-09-25 13:35:39+00:00	2018-09-25 13:35:39+00:00
74	Medication/supplement use	6509	23	2018-09-25 13:35:46+00:00	2018-09-25 13:35:46+00:00
74	Medication/supplement use	6510	23	2018-09-25 13:35:53+00:00	2018-09-25 13:35:53+00:00
74	Medication/supplement use	6511	23	2018-09-25 13:36:02+00:00	2018-09-25 13:36:02+00:00
74	Medication/supplement use	6514	23	2018-09-25 13:36:27+00:00	2018-09-25 13:36:27+00:00
74	Medication/supplement use	6515	23	2018-09-25 13:36:40+00:00	2018-09-25 13:36:40+00:00
74	Medication/supplement use	6516	23	2018-09-25 13:36:48+00:00	2018-09-25 13:36:48+00:00
74	Medication/supplement use	6517	23	2018-09-25 13:36:56+00:00	2018-09-25 13:36:56+00:00
74	Medication/supplement use	6518	23	2018-09-25 13:37:04+00:00	2018-09-25 13:37:04+00:00
74	Medication/supplement use	6519	23	2018-09-25 13:37:14+00:00	2018-09-25 13:37:14+00:00
74	Medication/supplement use	6520	23	2018-09-25 13:37:21+00:00	2018-09-25 13:37:21+00:00
74	Medication/supplement use	6521	23	2018-09-25 13:37:29+00:00	2018-09-25 13:37:29+00:00
74	Medication/supplement use	6550	23	2018-09-25 13:37:47+00:00	2018-09-25 13:37:47+00:00
74	Medication/supplement use	6658	23	2018-09-25 13:38:18+00:00	2018-09-25 13:38:18+00:00
74	Medication/supplement use	6845	23	2018-09-25 13:59:25+00:00	2018-09-25 13:59:25+00:00
74	Medication/supplement use	6846	23	2018-09-25 13:59:56+00:00	2018-09-25 13:59:56+00:00
74	Medication/supplement use	6847	23	2018-09-25 14:00:08+00:00	2018-09-25 14:00:08+00:00
74	Medication/supplement use	6848	23	2018-09-25 14:00:16+00:00	2018-09-25 14:00:16+00:00
74	Medication/supplement use	6849	23	2018-09-25 14:00:24+00:00	2018-09-25 14:00:24+00:00
74	Medication/supplement use	6850	23	2018-09-25 14:00:32+00:00	2018-09-25 14:00:32+00:00
74	Medication/supplement use	6851	23	2018-09-25 14:00:40+00:00	2018-09-25 14:00:40+00:00
74	Medication/supplement use	6852	23	2018-09-25 14:00:47+00:00	2018-09-25 14:00:47+00:00
74	Medication/supplement use	6853	23	2018-09-25 14:00:55+00:00	2018-09-25 14:00:55+00:00
74	Medication/supplement use	6854	23	2018-09-25 14:01:03+00:00	2018-09-25 14:01:03+00:00
74	Medication/supplement use	6855	23	2018-09-25 14:01:16+00:00	2018-09-25 14:01:16+00:00
74	Medication/supplement use	6856	23	2018-09-25 14:01:27+00:00	2018-09-25 14:01:27+00:00
74	Medication/supplement use	6857	23	2018-09-25 14:01:37+00:00	2018-09-25 14:01:37+00:00
74	Medication/supplement use	6858	23	2018-09-25 14:01:49+00:00	2018-09-25 14:01:49+00:00
74	Medication/supplement use	6859	23	2018-09-25 14:01:58+00:00	2018-09-25 14:01:58+00:00
74	Medication/supplement use	6860	23	2018-09-25 14:02:10+00:00	2018-09-25 14:02:10+00:00
74	Medication/supplement use	6861	23	2018-09-25 14:02:19+00:00	2018-09-25 14:02:19+00:00
74	Medication/supplement use	6862	23	2018-09-25 14:02:27+00:00	2018-09-25 14:02:27+00:00
74	Medication/supplement use	6863	23	2018-09-25 14:02:38+00:00	2018-09-25 14:02:38+00:00
74	Medication/supplement use	6864	23	2018-09-25 14:02:58+00:00	2018-09-25 14:02:58+00:00
74	Medication/supplement use	6865	23	2018-09-25 14:03:45+00:00	2018-09-25 14:03:45+00:00
74	Medication/supplement use	6866	23	2018-09-25 14:03:53+00:00	2018-09-25 14:03:53+00:00
74	Medication/supplement use	6867	23	2018-09-25 14:04:02+00:00	2018-09-25 14:04:02+00:00
74	Medication/supplement use	6868	23	2018-09-25 14:04:10+00:00	2018-09-25 14:04:10+00:00
74	Medication/supplement use	6869	23	2018-09-25 14:04:18+00:00	2018-09-25 14:04:18+00:00
74	Medication/supplement use	6870	23	2018-09-25 14:04:54+00:00	2018-09-25 14:04:54+00:00
74	Medication/supplement use	6871	23	2018-09-25 14:05:05+00:00	2018-09-25 14:05:05+00:00
74	Medication/supplement use	6872	23	2018-09-25 14:05:13+00:00	2018-09-25 14:05:13+00:00
74	Medication/supplement use	6873	23	2018-09-25 14:05:20+00:00	2018-09-25 14:05:20+00:00
74	Medication/supplement use	6874	23	2018-09-25 14:05:28+00:00	2018-09-25 14:05:28+00:00
74	Medication/supplement use	6875	23	2018-09-25 14:05:36+00:00	2018-09-25 14:05:36+00:00
74	Medication/supplement use	6876	23	2018-09-25 14:05:45+00:00	2018-09-25 14:05:45+00:00
74	Medication/supplement use	6877	23	2018-09-25 14:05:55+00:00	2018-09-25 14:05:55+00:00
74	Medication/supplement use	6878	23	2018-09-25 14:06:03+00:00	2018-09-25 14:06:03+00:00
74	Medication/supplement use	6879	23	2018-09-25 14:06:10+00:00	2018-09-25 14:06:10+00:00
74	Medication/supplement use	6880	23	2018-09-25 14:06:19+00:00	2018-09-25 14:06:19+00:00
74	Medication/supplement use	6881	23	2018-09-25 14:06:27+00:00	2018-09-25 14:06:27+00:00
74	Medication/supplement use	6882	23	2018-09-25 14:06:34+00:00	2018-09-25 14:06:34+00:00
74	Medication/supplement use	6883	23	2018-09-25 14:06:44+00:00	2018-09-25 14:06:44+00:00
74	Medication/supplement use	6884	23	2018-09-25 14:06:52+00:00	2018-09-25 14:06:52+00:00
74	Medication/supplement use	6885	23	2018-09-25 14:07:01+00:00	2018-09-25 14:07:01+00:00
74	Medication/supplement use	6886	23	2018-09-25 14:07:11+00:00	2018-09-25 14:07:11+00:00
74	Medication/supplement use	6887	23	2018-09-25 14:07:20+00:00	2018-09-25 14:07:20+00:00
74	Medication/supplement use	6888	23	2018-09-25 14:07:29+00:00	2018-09-25 14:07:29+00:00
74	Medication/supplement use	6889	23	2018-09-25 14:07:40+00:00	2018-09-25 14:07:40+00:00
74	Medication/supplement use	6890	23	2018-09-25 14:08:04+00:00	2018-09-25 14:08:04+00:00
74	Medication/supplement use	6891	23	2018-09-25 14:08:11+00:00	2018-09-25 14:08:11+00:00
74	Medication/supplement use	6892	23	2018-09-25 14:08:19+00:00	2018-09-25 14:08:19+00:00
74	Medication/supplement use	6893	23	2018-09-25 14:08:28+00:00	2018-09-25 14:08:28+00:00
74	Medication/supplement use	6894	23	2018-09-25 14:08:36+00:00	2018-09-25 14:08:36+00:00
74	Medication/supplement use	6895	23	2018-09-25 14:08:47+00:00	2018-09-25 14:08:47+00:00
74	Medication/supplement use	6896	23	2018-09-25 14:08:56+00:00	2018-09-25 14:08:56+00:00
74	Medication/supplement use	6897	23	2018-09-25 14:09:04+00:00	2018-09-25 14:09:04+00:00
74	Medication/supplement use	6898	23	2018-09-25 14:09:12+00:00	2018-09-25 14:09:12+00:00
74	Medication/supplement use	6899	23	2018-09-25 14:09:20+00:00	2018-09-25 14:09:20+00:00
74	Medication/supplement use	6900	23	2018-09-25 14:09:29+00:00	2018-09-25 14:09:29+00:00
74	Medication/supplement use	6901	23	2018-09-25 14:09:37+00:00	2018-09-25 14:09:37+00:00
74	Medication/supplement use	6902	23	2018-09-25 14:09:46+00:00	2018-09-25 14:09:46+00:00
74	Medication/supplement use	6903	23	2018-09-25 14:09:55+00:00	2018-09-25 14:09:55+00:00
74	Medication/supplement use	6904	23	2018-09-25 14:10:02+00:00	2018-09-25 14:10:02+00:00
74	Medication/supplement use	6905	23	2018-09-25 14:10:10+00:00	2018-09-25 14:10:10+00:00
74	Medication/supplement use	6906	23	2018-09-25 14:10:17+00:00	2018-09-25 14:10:17+00:00
74	Medication/supplement use	6907	23	2018-09-25 14:10:26+00:00	2018-09-25 14:10:26+00:00
74	Medication/supplement use	6908	23	2018-09-25 14:10:35+00:00	2018-09-25 14:10:35+00:00
74	Medication/supplement use	6909	23	2018-09-25 14:10:43+00:00	2018-09-25 14:10:43+00:00
74	Medication/supplement use	6910	23	2018-09-25 14:11:04+00:00	2018-09-25 14:11:04+00:00
74	Medication/supplement use	6911	23	2018-09-25 14:11:11+00:00	2018-09-25 14:11:11+00:00
74	Medication/supplement use	6912	23	2018-09-25 14:11:19+00:00	2018-09-25 14:11:19+00:00
74	Medication/supplement use	6913	23	2018-09-25 14:11:29+00:00	2018-09-25 14:11:29+00:00
74	Medication/supplement use	6914	23	2018-09-25 14:11:37+00:00	2018-09-25 14:11:37+00:00
74	Medication/supplement use	6915	23	2018-09-25 14:11:46+00:00	2018-09-25 14:11:46+00:00
74	Medication/supplement use	6916	23	2018-09-25 14:11:54+00:00	2018-09-25 14:11:54+00:00
74	Medication/supplement use	6917	23	2018-09-25 14:12:04+00:00	2018-09-25 14:12:04+00:00
74	Medication/supplement use	6918	23	2018-09-25 14:12:12+00:00	2018-09-25 14:12:12+00:00
74	Medication/supplement use	6919	23	2018-09-25 14:12:21+00:00	2018-09-25 14:12:21+00:00
74	Medication/supplement use	6920	23	2018-09-25 14:12:32+00:00	2018-09-25 14:12:32+00:00
74	Medication/supplement use	6923	23	2018-09-25 14:18:13+00:00	2018-09-25 14:18:13+00:00
74	Medication/supplement use	6924	23	2018-09-25 14:18:27+00:00	2018-09-25 14:18:27+00:00
74	Medication/supplement use	6926	23	2018-09-25 14:18:48+00:00	2018-09-25 14:18:48+00:00
74	Medication/supplement use	6927	23	2018-09-25 14:18:58+00:00	2018-09-25 14:18:58+00:00
74	Medication/supplement use	6928	23	2018-09-25 14:19:21+00:00	2018-09-25 14:19:21+00:00
74	Medication/supplement use	6929	23	2018-09-25 14:19:33+00:00	2018-09-25 14:19:33+00:00
74	Medication/supplement use	6930	23	2018-09-25 14:19:41+00:00	2018-09-25 14:19:41+00:00
74	Medication/supplement use	6981	23	2018-09-25 14:20:03+00:00	2018-09-25 14:20:03+00:00
74	Medication/supplement use	7093	23	2018-09-25 14:20:26+00:00	2018-09-25 14:20:26+00:00
74	Medication/supplement use	7282	23	2018-09-25 14:43:11+00:00	2018-09-25 14:43:11+00:00
74	Medication/supplement use	7283	23	2018-09-25 14:43:34+00:00	2018-09-25 14:43:34+00:00
74	Medication/supplement use	7284	23	2018-09-25 14:43:41+00:00	2018-09-25 14:43:41+00:00
74	Medication/supplement use	7285	23	2018-09-25 14:43:47+00:00	2018-09-25 14:43:47+00:00
74	Medication/supplement use	7286	23	2018-09-25 14:43:54+00:00	2018-09-25 14:43:54+00:00
74	Medication/supplement use	7287	23	2018-09-25 14:44:01+00:00	2018-09-25 14:44:01+00:00
74	Medication/supplement use	7288	23	2018-09-25 14:44:08+00:00	2018-09-25 14:44:08+00:00
74	Medication/supplement use	7289	23	2018-09-25 14:44:15+00:00	2018-09-25 14:44:15+00:00
74	Medication/supplement use	7290	23	2018-09-25 14:44:22+00:00	2018-09-25 14:44:22+00:00
74	Medication/supplement use	7291	23	2018-09-25 14:44:29+00:00	2018-09-25 14:44:29+00:00
74	Medication/supplement use	7292	23	2018-09-25 14:44:38+00:00	2018-09-25 14:44:38+00:00
74	Medication/supplement use	7293	23	2018-09-25 14:44:45+00:00	2018-09-25 14:44:45+00:00
74	Medication/supplement use	7294	23	2018-09-25 14:44:52+00:00	2018-09-25 14:44:52+00:00
74	Medication/supplement use	7295	23	2018-09-25 14:44:59+00:00	2018-09-25 14:44:59+00:00
74	Medication/supplement use	7296	23	2018-09-25 14:45:07+00:00	2018-09-25 14:45:07+00:00
74	Medication/supplement use	7297	23	2018-09-25 14:45:15+00:00	2018-09-25 14:45:15+00:00
74	Medication/supplement use	7298	23	2018-09-25 14:45:26+00:00	2018-09-25 14:45:26+00:00
74	Medication/supplement use	7299	23	2018-09-25 14:45:33+00:00	2018-09-25 14:45:33+00:00
74	Medication/supplement use	7300	23	2018-09-25 14:45:40+00:00	2018-09-25 14:45:40+00:00
74	Medication/supplement use	7301	23	2018-09-25 14:45:47+00:00	2018-09-25 14:45:47+00:00
74	Medication/supplement use	7302	23	2018-09-25 14:45:54+00:00	2018-09-25 14:45:54+00:00
74	Medication/supplement use	7303	23	2018-09-25 14:46:01+00:00	2018-09-25 14:46:01+00:00
74	Medication/supplement use	7304	23	2018-09-25 14:46:09+00:00	2018-09-25 14:46:09+00:00
74	Medication/supplement use	7305	23	2018-09-25 14:46:16+00:00	2018-09-25 14:46:16+00:00
74	Medication/supplement use	7306	23	2018-09-25 14:46:23+00:00	2018-09-25 14:46:23+00:00
74	Medication/supplement use	7307	23	2018-09-25 14:46:34+00:00	2018-09-25 14:46:34+00:00
74	Medication/supplement use	7308	23	2018-09-25 14:46:41+00:00	2018-09-25 14:46:41+00:00
74	Medication/supplement use	7309	23	2018-09-25 14:46:47+00:00	2018-09-25 14:46:47+00:00
74	Medication/supplement use	7310	23	2018-09-25 14:47:17+00:00	2018-09-25 14:47:17+00:00
74	Medication/supplement use	7311	23	2018-09-25 14:47:25+00:00	2018-09-25 14:47:25+00:00
74	Medication/supplement use	7312	23	2018-09-25 14:47:32+00:00	2018-09-25 14:47:32+00:00
74	Medication/supplement use	7313	23	2018-09-25 14:47:39+00:00	2018-09-25 14:47:39+00:00
74	Medication/supplement use	7314	23	2018-09-25 14:47:47+00:00	2018-09-25 14:47:47+00:00
74	Medication/supplement use	7315	23	2018-09-25 14:47:56+00:00	2018-09-25 14:47:56+00:00
74	Medication/supplement use	7316	23	2018-09-25 14:48:04+00:00	2018-09-25 14:48:04+00:00
74	Medication/supplement use	7317	23	2018-09-25 14:48:12+00:00	2018-09-25 14:48:12+00:00
74	Medication/supplement use	7318	23	2018-09-25 14:48:19+00:00	2018-09-25 14:48:19+00:00
74	Medication/supplement use	7319	23	2018-09-25 14:48:28+00:00	2018-09-25 14:48:28+00:00
74	Medication/supplement use	7320	23	2018-09-25 14:48:36+00:00	2018-09-25 14:48:36+00:00
74	Medication/supplement use	7321	23	2018-09-25 14:48:43+00:00	2018-09-25 14:48:43+00:00
74	Medication/supplement use	7322	23	2018-09-25 14:48:50+00:00	2018-09-25 14:48:50+00:00
74	Medication/supplement use	7323	23	2018-09-25 14:48:58+00:00	2018-09-25 14:48:58+00:00
74	Medication/supplement use	7324	23	2018-09-25 14:49:06+00:00	2018-09-25 14:49:06+00:00
74	Medication/supplement use	7325	23	2018-09-25 14:49:14+00:00	2018-09-25 14:49:14+00:00
74	Medication/supplement use	7326	23	2018-09-25 14:49:21+00:00	2018-09-25 14:49:21+00:00
74	Medication/supplement use	7327	23	2018-09-25 14:49:29+00:00	2018-09-25 14:49:29+00:00
74	Medication/supplement use	7328	23	2018-09-25 14:49:37+00:00	2018-09-25 14:49:37+00:00
74	Medication/supplement use	7329	23	2018-09-25 14:49:45+00:00	2018-09-25 14:49:45+00:00
74	Medication/supplement use	7330	23	2018-09-25 14:49:55+00:00	2018-09-25 14:49:55+00:00
74	Medication/supplement use	7331	23	2018-09-25 14:50:04+00:00	2018-09-25 14:50:04+00:00
74	Medication/supplement use	7332	23	2018-09-25 14:50:11+00:00	2018-09-25 14:50:11+00:00
74	Medication/supplement use	7333	23	2018-09-25 14:50:20+00:00	2018-09-25 14:50:20+00:00
74	Medication/supplement use	7334	23	2018-09-25 14:50:33+00:00	2018-09-25 14:50:33+00:00
74	Medication/supplement use	7335	23	2018-09-25 14:50:40+00:00	2018-09-25 14:50:40+00:00
74	Medication/supplement use	7336	23	2018-09-25 14:50:48+00:00	2018-09-25 14:50:48+00:00
74	Medication/supplement use	7337	23	2018-09-25 14:50:56+00:00	2018-09-25 14:50:56+00:00
74	Medication/supplement use	7338	23	2018-09-25 14:51:04+00:00	2018-09-25 14:51:04+00:00
74	Medication/supplement use	7339	23	2018-09-25 14:51:13+00:00	2018-09-25 14:51:13+00:00
74	Medication/supplement use	7340	23	2018-09-25 14:51:37+00:00	2018-09-25 14:51:37+00:00
74	Medication/supplement use	7341	23	2018-09-25 14:51:44+00:00	2018-09-25 14:51:44+00:00
74	Medication/supplement use	7342	23	2018-09-25 14:51:52+00:00	2018-09-25 14:51:52+00:00
74	Medication/supplement use	7343	23	2018-09-25 14:52:01+00:00	2018-09-25 14:52:01+00:00
74	Medication/supplement use	7344	23	2018-09-25 14:52:08+00:00	2018-09-25 14:52:08+00:00
74	Medication/supplement use	7345	23	2018-09-25 14:52:16+00:00	2018-09-25 14:52:16+00:00
74	Medication/supplement use	7346	23	2018-09-25 14:52:27+00:00	2018-09-25 14:52:27+00:00
74	Medication/supplement use	7347	23	2018-09-25 14:52:35+00:00	2018-09-25 14:52:35+00:00
74	Medication/supplement use	7348	23	2018-09-25 14:52:47+00:00	2018-09-25 14:52:47+00:00
74	Medication/supplement use	7349	23	2018-09-25 14:53:00+00:00	2018-09-25 14:53:00+00:00
74	Medication/supplement use	7350	23	2018-09-25 14:53:09+00:00	2018-09-25 14:53:09+00:00
74	Medication/supplement use	7351	23	2018-09-25 14:53:16+00:00	2018-09-25 14:53:16+00:00
74	Medication/supplement use	7352	23	2018-09-25 14:53:24+00:00	2018-09-25 14:53:24+00:00
74	Medication/supplement use	7353	23	2018-09-25 14:53:31+00:00	2018-09-25 14:53:31+00:00
74	Medication/supplement use	7354	23	2018-09-25 14:53:39+00:00	2018-09-25 14:53:39+00:00
74	Medication/supplement use	7355	23	2018-09-25 14:53:47+00:00	2018-09-25 14:53:47+00:00
74	Medication/supplement use	7356	23	2018-09-25 14:53:55+00:00	2018-09-25 14:53:55+00:00
74	Medication/supplement use	7357	23	2018-09-25 14:54:04+00:00	2018-09-25 14:54:04+00:00
74	Medication/supplement use	7362	23	2018-09-25 14:54:28+00:00	2018-09-25 14:54:28+00:00
74	Medication/supplement use	7363	23	2018-09-25 14:54:42+00:00	2018-09-25 14:54:42+00:00
74	Medication/supplement use	7364	23	2018-09-25 14:54:55+00:00	2018-09-25 14:54:55+00:00
74	Medication/supplement use	7365	23	2018-09-25 14:55:04+00:00	2018-09-25 14:55:04+00:00
74	Medication/supplement use	7366	23	2018-09-25 14:56:34+00:00	2018-09-25 14:56:34+00:00
74	Medication/supplement use	7367	23	2018-09-25 14:56:44+00:00	2018-09-25 14:56:44+00:00
74	Medication/supplement use	7368	23	2018-09-25 14:56:52+00:00	2018-09-25 14:56:52+00:00
74	Medication/supplement use	7369	23	2018-09-25 14:57:00+00:00	2018-09-25 14:57:00+00:00
74	Medication/supplement use	7413	23	2018-09-25 14:57:26+00:00	2018-09-25 14:57:26+00:00
74	Medication/supplement use	7532	23	2018-09-25 14:57:52+00:00	2018-09-25 14:57:52+00:00
74	Medication/supplement use	70370	23	2018-09-25 15:08:05+00:00	2018-09-25 15:08:05+00:00
74	Medication/supplement use	70371	23	2018-09-25 15:08:16+00:00	2018-09-25 15:08:16+00:00
74	Medication/supplement use	70372	23	2018-09-25 15:08:24+00:00	2018-09-25 15:08:24+00:00
74	Medication/supplement use	70373	23	2018-09-25 15:08:32+00:00	2018-09-25 15:08:32+00:00
74	Medication/supplement use	70374	23	2018-09-25 15:08:42+00:00	2018-09-25 15:08:42+00:00
74	Medication/supplement use	70379	23	2018-09-25 15:09:01+00:00	2018-09-25 15:09:01+00:00
74	Medication/supplement use	70380	23	2018-09-25 15:09:12+00:00	2018-09-25 15:09:12+00:00
74	Medication/supplement use	70381	23	2018-09-25 15:09:19+00:00	2018-09-25 15:09:19+00:00
74	Medication/supplement use	70382	23	2018-09-25 15:09:26+00:00	2018-09-25 15:09:26+00:00
74	Medication/supplement use	70383	23	2018-09-25 15:09:33+00:00	2018-09-25 15:09:33+00:00
74	Medication/supplement use	70384	23	2018-09-25 15:09:40+00:00	2018-09-25 15:09:40+00:00
74	Medication/supplement use	70385	23	2018-09-25 15:09:47+00:00	2018-09-25 15:09:47+00:00
74	Medication/supplement use	70386	23	2018-09-25 15:09:54+00:00	2018-09-25 15:09:54+00:00
74	Medication/supplement use	70387	23	2018-09-25 15:10:02+00:00	2018-09-25 15:10:02+00:00
74	Medication/supplement use	70445	23	2018-09-25 15:10:34+00:00	2018-09-25 15:10:34+00:00
74	Medication/supplement use	597	23	2018-09-25 15:34:30+00:00	2018-09-25 15:34:30+00:00
74	Medication/supplement use	598	23	2018-09-25 17:49:04+00:00	2018-09-25 17:49:04+00:00
74	Medication/supplement use	496	23	2018-09-25 17:49:30+00:00	2018-09-25 17:49:30+00:00
74	Medication/supplement use	704	23	2018-09-25 17:49:49+00:00	2018-09-25 17:49:49+00:00
74	Medication/supplement use	705	23	2018-09-25 17:50:00+00:00	2018-09-25 17:50:00+00:00
74	Medication/supplement use	778	23	2018-09-25 17:50:19+00:00	2018-09-25 17:50:19+00:00
74	Medication/supplement use	866	23	2018-09-25 17:50:40+00:00	2018-09-25 17:50:40+00:00
74	Medication/supplement use	951	23	2018-09-25 17:51:00+00:00	2018-09-25 17:51:00+00:00
74	Medication/supplement use	953	23	2018-09-25 17:51:11+00:00	2018-09-25 17:51:11+00:00
74	Medication/supplement use	954	23	2018-09-25 17:51:37+00:00	2018-09-25 17:51:37+00:00
74	Medication/supplement use	958	23	2018-09-25 17:51:57+00:00	2018-09-25 17:51:57+00:00
74	Medication/supplement use	965	23	2018-09-25 17:52:11+00:00	2018-09-25 17:52:11+00:00
74	Medication/supplement use	975	23	2018-09-25 17:52:28+00:00	2018-09-25 17:52:28+00:00
74	Medication/supplement use	1127	23	2018-09-25 17:55:59+00:00	2018-09-25 17:55:59+00:00
74	Medication/supplement use	1128	23	2018-09-25 17:56:12+00:00	2018-09-25 17:56:12+00:00
74	Medication/supplement use	1129	23	2018-09-25 17:56:19+00:00	2018-09-25 17:56:19+00:00
74	Medication/supplement use	1130	23	2018-09-25 17:56:26+00:00	2018-09-25 17:56:26+00:00
74	Medication/supplement use	1131	23	2018-09-25 17:56:38+00:00	2018-09-25 17:56:38+00:00
74	Medication/supplement use	1132	23	2018-09-25 17:56:45+00:00	2018-09-25 17:56:45+00:00
74	Medication/supplement use	1133	23	2018-09-25 17:56:52+00:00	2018-09-25 17:56:52+00:00
74	Medication/supplement use	1134	23	2018-09-25 17:56:59+00:00	2018-09-25 17:56:59+00:00
74	Medication/supplement use	1135	23	2018-09-25 17:57:07+00:00	2018-09-25 17:57:07+00:00
74	Medication/supplement use	1141	23	2018-09-25 17:57:26+00:00	2018-09-25 17:57:26+00:00
74	Medication/supplement use	1142	23	2018-09-25 17:57:34+00:00	2018-09-25 17:57:34+00:00
74	Medication/supplement use	1183	23	2018-09-25 17:57:57+00:00	2018-09-25 17:57:57+00:00
74	Medication/supplement use	1344	23	2018-09-25 17:59:06+00:00	2018-09-25 17:59:06+00:00
74	Medication/supplement use	1346	23	2018-09-25 17:59:20+00:00	2018-09-25 17:59:20+00:00
74	Medication/supplement use	1242	23	2018-09-25 17:59:40+00:00	2018-09-25 17:59:40+00:00
74	Medication/supplement use	1243	23	2018-09-25 17:59:48+00:00	2018-09-25 17:59:48+00:00
74	Medication/supplement use	1244	23	2018-09-25 17:59:55+00:00	2018-09-25 17:59:55+00:00
74	Medication/supplement use	1245	23	2018-09-25 18:00:03+00:00	2018-09-25 18:00:03+00:00
74	Medication/supplement use	1246	23	2018-09-25 18:00:12+00:00	2018-09-25 18:00:12+00:00
74	Medication/supplement use	1247	23	2018-09-25 18:00:20+00:00	2018-09-25 18:00:20+00:00
74	Medication/supplement use	1248	23	2018-09-25 18:00:30+00:00	2018-09-25 18:00:30+00:00
74	Medication/supplement use	1249	23	2018-09-25 18:00:38+00:00	2018-09-25 18:00:38+00:00
74	Medication/supplement use	1250	23	2018-09-25 18:00:49+00:00	2018-09-25 18:00:49+00:00
74	Medication/supplement use	1251	23	2018-09-25 18:00:57+00:00	2018-09-25 18:00:57+00:00
74	Medication/supplement use	1252	23	2018-09-25 18:01:05+00:00	2018-09-25 18:01:05+00:00
74	Medication/supplement use	1253	23	2018-09-25 18:01:20+00:00	2018-09-25 18:01:20+00:00
74	Medication/supplement use	7664	23	2018-09-25 18:02:53+00:00	2018-09-25 18:02:53+00:00
74	Medication/supplement use	7587	23	2018-09-25 18:03:16+00:00	2018-09-25 18:03:16+00:00
74	Medication/supplement use	7588	23	2018-09-25 18:03:24+00:00	2018-09-25 18:03:24+00:00
74	Medication/supplement use	7589	23	2018-09-25 18:03:31+00:00	2018-09-25 18:03:31+00:00
74	Medication/supplement use	7590	23	2018-09-25 18:03:39+00:00	2018-09-25 18:03:39+00:00
74	Medication/supplement use	7591	23	2018-09-25 18:03:46+00:00	2018-09-25 18:03:46+00:00
74	Medication/supplement use	7592	23	2018-09-25 18:03:53+00:00	2018-09-25 18:03:53+00:00
74	Medication/supplement use	7593	23	2018-09-25 18:04:07+00:00	2018-09-25 18:04:07+00:00
74	Medication/supplement use	7594	23	2018-09-25 18:04:14+00:00	2018-09-25 18:04:14+00:00
74	Medication/supplement use	7595	23	2018-09-25 18:04:21+00:00	2018-09-25 18:04:21+00:00
74	Medication/supplement use	7596	23	2018-09-25 18:04:29+00:00	2018-09-25 18:04:29+00:00
74	Medication/supplement use	7597	23	2018-09-25 18:04:37+00:00	2018-09-25 18:04:37+00:00
74	Medication/supplement use	7598	23	2018-09-25 18:04:46+00:00	2018-09-25 18:04:46+00:00
74	Medication/supplement use	7599	23	2018-09-25 18:04:57+00:00	2018-09-25 18:04:57+00:00
74	Medication/supplement use	7600	23	2018-09-25 18:05:05+00:00	2018-09-25 18:05:05+00:00
74	Medication/supplement use	7606	23	2018-09-25 18:05:21+00:00	2018-09-25 18:05:21+00:00
74	Medication/supplement use	7607	23	2018-09-25 18:05:30+00:00	2018-09-25 18:05:30+00:00
74	Medication/supplement use	7608	23	2018-09-25 18:05:42+00:00	2018-09-25 18:05:42+00:00
74	Medication/supplement use	7927	23	2018-09-25 18:07:56+00:00	2018-09-25 18:07:56+00:00
74	Medication/supplement use	7985	23	2018-09-25 18:08:29+00:00	2018-09-25 18:08:29+00:00
74	Medication/supplement use	7992	23	2018-09-25 18:08:45+00:00	2018-09-25 18:08:45+00:00
74	Medication/supplement use	7702	23	2018-09-25 18:09:13+00:00	2018-09-25 18:09:13+00:00
74	Medication/supplement use	7703	23	2018-09-25 18:09:26+00:00	2018-09-25 18:09:26+00:00
74	Medication/supplement use	7704	23	2018-09-25 18:09:52+00:00	2018-09-25 18:09:52+00:00
74	Medication/supplement use	7705	23	2018-09-25 18:10:05+00:00	2018-09-25 18:10:05+00:00
74	Medication/supplement use	7706	23	2018-09-25 18:10:19+00:00	2018-09-25 18:10:19+00:00
74	Medication/supplement use	7707	23	2018-09-25 18:10:40+00:00	2018-09-25 18:10:40+00:00
74	Medication/supplement use	7708	23	2018-09-25 18:10:51+00:00	2018-09-25 18:10:51+00:00
74	Medication/supplement use	7709	23	2018-09-25 18:11:03+00:00	2018-09-25 18:11:03+00:00
